date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,lnpm25,city
2014-10-02,100,45,15,54,,6,2014,10,2,02OCT,0,4.605170186,Paris
2014-10-03,78,61,25,71,,1,2014,10,3,03OCT,0,4.3567088267,Paris
2014-10-04,106,53,28,53,,7,2014,10,4,04OCT,0,4.6634390941,Paris
2014-10-05,83,34,20,38,,4,2014,10,5,05OCT,0,4.4188406078,Paris
2014-10-06,56,35,14,44,,5,2014,10,6,06OCT,0,4.0253516907,Paris
2014-10-07,70,29,19,43,,5,2014,10,7,07OCT,0,4.248495242,Paris
2014-10-08,54,27,22,48,,6,2014,10,8,08OCT,0,3.9889840466,Paris
2014-10-09,61,35,20,45,,7,2014,10,9,09OCT,0,4.1108738642,Paris
2014-10-10,63,45,12,51,,8,2014,10,10,10OCT,0,4.1431347264,Paris
2014-10-11,87,38,21,46,,7,2014,10,11,11OCT,0,4.4659081187,Paris
2014-10-12,80,36,13,42,,5,2014,10,12,12OCT,0,4.3820266347,Paris
2014-10-13,80,25,24,41,,5,2014,10,13,13OCT,0,4.3820266347,Paris
2014-10-14,53,34,23,59,,7,2014,10,14,14OCT,0,3.9702919136,Paris
2014-10-15,67,44,8,55,,9,2014,10,15,15OCT,0,4.2046926194,Paris
2014-10-16,92,36,17,45,,7,2014,10,16,16OCT,0,4.521788577,Paris
2014-10-17,65,33,16,51,,7,2014,10,17,17OCT,0,4.1743872699,Paris
2014-10-18,64,36,15,51,,8,2014,10,18,18OCT,0,4.1588830834,Paris
2014-10-19,75,37,20,46,,6,2014,10,19,19OCT,0,4.3174881135,Paris
2014-10-20,78,41,12,49,,6,2014,10,20,20OCT,0,4.3567088267,Paris
2014-10-21,74,39,20,37,,4,2014,10,21,21OCT,0,4.3040650932,Paris
2014-10-22,58,59,16,51,,6,2014,10,22,22OCT,0,4.0604430105,Paris
2014-10-23,69,44,18,49,,5,2014,10,23,23OCT,0,4.2341065046,Paris
2014-10-24,68,43,12,52,,6,2014,10,24,24OCT,0,4.2195077052,Paris
2014-10-25,78,51,5,49,,8,2014,10,25,25OCT,0,4.3567088267,Paris
2014-10-26,108,47,14,46,,7,2014,10,26,26OCT,0,4.6821312271,Paris
2014-10-27,100,56,6,53,,9,2014,10,27,27OCT,0,4.605170186,Paris
2014-10-28,116,42,9,36,,6,2014,10,28,28OCT,0,4.7535901911,Paris
2014-10-29,89,53,6,47,,8,2014,10,29,29OCT,0,4.4886363697,Paris
2014-10-30,109,57,5,57,,9,2014,10,30,30OCT,0,4.6913478822,Paris
2014-10-31,108,55,6,60,,9,2014,10,31,31OCT,0,4.6821312271,Paris
2014-11-01,98,45,11,42,,7,2014,11,1,01NOV,0,4.5849674787,Paris
2014-11-02,88,28,21,29,,3,2014,11,2,02NOV,0,4.4773368145,Paris
2014-11-03,60,27,20,42,,4,2014,11,3,03NOV,0,4.0943445622,Paris
2014-11-04,50,36,16,52,,7,2014,11,4,04NOV,0,3.9120230054,Paris
2014-11-05,76,36,12,49,,6,2014,11,5,05NOV,0,4.3307333403,Paris
2014-11-06,71,44,12,52,,7,2014,11,6,06NOV,0,4.262679877,Paris
2014-11-07,87,28,19,45,,5,2014,11,7,07NOV,0,4.4659081187,Paris
2014-11-08,57,34,13,40,,5,2014,11,8,08NOV,0,4.0430512678,Paris
2014-11-09,66,33,12,40,,5,2014,11,9,09NOV,0,4.189654742,Paris
2014-11-10,71,37,10,44,,6,2014,11,10,10NOV,0,4.262679877,Paris
2014-11-11,96,33,23,40,,6,2014,11,11,11NOV,0,4.5643481915,Paris
2014-11-12,72,35,16,49,,7,2014,11,12,12NOV,0,4.276666119,Paris
2014-11-13,66,42,9,42,,7,2014,11,13,13NOV,0,4.189654742,Paris
2014-11-14,69,34,8,45,,7,2014,11,14,14NOV,0,4.2341065046,Paris
2014-11-15,75,34,11,41,,7,2014,11,15,15NOV,0,4.3174881135,Paris
2014-11-16,76,26,14,42,,5,2014,11,16,16NOV,0,4.3307333403,Paris
2014-11-17,68,30,13,49,,7,2014,11,17,17NOV,0,4.2195077052,Paris
2014-11-18,70,38,8,46,,7,2014,11,18,18NOV,0,4.248495242,Paris
2014-11-19,85,47,7,45,,9,2014,11,19,19NOV,0,4.4426512565,Paris
2014-11-20,99,47,5,36,,7,2014,11,20,20NOV,0,4.5951198501,Paris
2014-11-21,91,52,1,41,,1,2014,11,21,21NOV,0,4.5108595065,Paris
2014-11-22,109,54,1,42,,9,2014,11,22,22NOV,0,4.6913478822,Paris
2014-11-23,110,49,10,39,,8,2014,11,23,23NOV,0,4.7004803658,Paris
2014-11-24,103,37,15,45,,5,2014,11,24,24NOV,0,4.6347289882,Paris
2014-11-25,71,49,4,40,1,8,2014,11,25,25NOV,0,4.262679877,Paris
2014-11-26,95,46,23.041666667,41,,1,2014,11,26,26NOV,0,4.5538768916,Paris
2014-11-27,100,44,2,42,,9,2014,11,27,27NOV,0,4.605170186,Paris
2014-11-28,87,44,4,45,,8,2014,11,28,28NOV,0,4.4659081187,Paris
2014-11-29,79,57,2,33,,7,2014,11,29,29NOV,0,4.3694478525,Paris
2014-11-30,123,49,1,34,1,6,2014,11,30,30NOV,0,4.8121843554,Paris
2014-12-01,120,42,1,32,1,6,2014,12,1,01DEC,0,4.7874917428,Paris
2014-12-02,96,41,1,34,,7,2014,12,2,02DEC,0,4.5643481915,Paris
2014-12-03,82,49,2,35,,7,2014,12,3,03DEC,0,4.4067192473,Paris
2014-12-04,113,54,23.041666667,36,2,8,2014,12,4,04DEC,0,4.7273878187,Paris
2014-12-05,109,46,2,42,2,9,2014,12,5,05DEC,0,4.6913478822,Paris
2014-12-06,97,50,10,51,1,7,2014,12,6,06DEC,0,4.5747109785,Paris
2014-12-07,97,42,9,47,,6,2014,12,7,07DEC,0,4.5747109785,Paris
2014-12-08,91,37,9,55,1,6,2014,12,8,08DEC,0,4.5108595065,Paris
2014-12-09,78,49,10,55,1,7,2014,12,9,09DEC,0,4.3567088267,Paris
2014-12-10,85,31,20,45,,5,2014,12,10,10DEC,0,4.4426512565,Paris
2014-12-11,64,32,17,40,,4,2014,12,11,11DEC,0,4.1588830834,Paris
2014-12-12,54,23,20,41,,4,2014,12,12,12DEC,0,3.9889840466,Paris
2014-12-13,53,32,18,57,,5,2014,12,13,13DEC,0,3.9702919136,Paris
2014-12-14,82,49,5,51,1,6,2014,12,14,14DEC,0,4.4067192473,Paris
2014-12-15,112,38,4,45,,6,2014,12,15,15DEC,0,4.7184988713,Paris
2014-12-16,92,45,11,51,,8,2014,12,16,16DEC,0,4.521788577,Paris
2014-12-17,92,24,15,46,,5,2014,12,17,17DEC,0,4.521788577,Paris
2014-12-18,67,26,18,44,,4,2014,12,18,18DEC,0,4.2046926194,Paris
2014-12-19,66,28,19,44,,4,2014,12,19,19DEC,0,4.189654742,Paris
2014-12-20,65,32,19,51,,4,2014,12,20,20DEC,0,4.1743872699,Paris
2014-12-21,70,28,18,43,,3,2014,12,21,21DEC,0,4.248495242,Paris
2014-12-22,67,29,23,39,,3,2014,12,22,22DEC,0,4.2046926194,Paris
2014-12-23,60,28,14,43,,5,2014,12,23,23DEC,0,4.0943445622,Paris
2014-12-24,69,34,18,37,,5,2014,12,24,24DEC,0,4.2341065046,Paris
2014-12-25,83,34,17,46,,4,2014,12,25,25DEC,0,4.4188406078,Paris
2014-12-26,78,40,17,50,,5,2014,12,26,26DEC,0,4.3567088267,Paris
2014-12-27,84,21,21,27,,2,2014,12,27,27DEC,0,4.4308167988,Paris
2014-12-28,58,37,15,31,,3,2014,12,28,28DEC,0,4.0604430105,Paris
2014-12-29,83,42.524861878,23.041666667,47.651933702,,,2014,12,29,29DEC,0,4.4188406078,Paris
2014-07-02,62,40,42,59,,5,2014,7,2,02JUL,0,4.127134385,Paris
2014-07-03,64,52,50,79,,7,2014,7,3,03JUL,0,4.1588830834,Paris
2014-07-04,74,44,36,63,,7,2014,7,4,04JUL,0,4.3040650932,Paris
2014-07-05,74,24,19,26,,4,2014,7,5,05JUL,0,4.3040650932,Paris
2014-07-06,42,24,24,34,,4,2014,7,6,06JUL,0,3.7376696183,Paris
2014-07-07,51,37,18,48,,6,2014,7,7,07JUL,0,3.9318256327,Paris
2014-07-08,70,32,21,46,,6,2014,7,8,08JUL,0,4.248495242,Paris
2014-07-09,64,36,22,37,,5,2014,7,9,09JUL,0,4.1588830834,Paris
2014-07-10,65,29,18,35,,6,2014,7,10,10JUL,0,4.1743872699,Paris
2014-07-11,53,31,21,38,,6,2014,7,11,11JUL,0,3.9702919136,Paris
2014-07-12,59,37,36,43,,5,2014,7,12,12JUL,0,4.0775374439,Paris
2014-07-13,71,30,20,28,,3,2014,7,13,13JUL,0,4.262679877,Paris
2014-07-14,59,33,32,41,,4,2014,7,14,14JUL,0,4.0775374439,Paris
2014-07-15,63,42,29,53,,7,2014,7,15,15JUL,0,4.1431347264,Paris
2014-07-16,85,46,43,63,,7,2014,7,16,16JUL,0,4.4426512565,Paris
2014-07-17,82,50,46,65,,6,2014,7,17,17JUL,0,4.4067192473,Paris
2014-07-18,81,53,63,80,,7,2014,7,18,18JUL,0,4.3944491547,Paris
2014-07-19,84,50,53,55,,4,2014,7,19,19JUL,0,4.4308167988,Paris
2014-07-20,84,27,28,33,,4,2014,7,20,20JUL,0,4.4308167988,Paris
2014-07-21,63,32,38,40,,5,2014,7,21,21JUL,0,4.1431347264,Paris
2014-07-22,66,40,44,45,,4,2014,7,22,22JUL,0,4.189654742,Paris
2014-07-23,70,53,42,61,,7,2014,7,23,23JUL,0,4.248495242,Paris
2014-07-24,101,53,55,74,1,6,2014,7,24,24JUL,0,4.6151205168,Paris
2014-07-25,82,52,50,64,,5,2014,7,25,25JUL,0,4.4067192473,Paris
2014-07-26,78,45,39,46,,4,2014,7,26,26JUL,0,4.3567088267,Paris
2014-07-27,78,76,47,53,,4,2014,7,27,27JUL,0,4.3567088267,Paris
2014-07-28,79,32,34,48,,4,2014,7,28,28JUL,0,4.3694478525,Paris
2014-07-29,71,31,28,40,1,5,2014,7,29,29JUL,0,4.262679877,Paris
2014-07-30,62,37,36,50,,6,2014,7,30,30JUL,0,4.127134385,Paris
2014-07-31,68,42,39,58,,5,2014,7,31,31JUL,0,4.2195077052,Paris
2014-08-01,67,46,43,61,,6,2014,8,1,01AUG,0,4.2046926194,Paris
2014-08-02,76,36,28,39,1,4,2014,8,2,02AUG,0,4.3307333403,Paris
2014-08-03,63,23,27,38,,3,2014,8,3,03AUG,0,4.1431347264,Paris
2014-08-04,54,29,28,49,,4,2014,8,4,04AUG,0,3.9889840466,Paris
2014-08-05,61,36,35,53,,4,2014,8,5,05AUG,0,4.1108738642,Paris
2014-08-06,70,33,12,46,,6,2014,8,6,06AUG,0,4.248495242,Paris
2014-08-07,72,34,17,45,,6,2014,8,7,07AUG,0,4.276666119,Paris
2014-08-08,79,26,16,37,,5,2014,8,8,08AUG,0,4.3694478525,Paris
2014-08-09,63,23,26,32,,4,2014,8,9,09AUG,0,4.1431347264,Paris
2014-08-10,53,23,23,26,,3,2014,8,10,10AUG,0,3.9702919136,Paris
2014-08-11,52,29,25,29,,3,2014,8,11,11AUG,0,3.9512437186,Paris
2014-08-12,44,64,24,31,,3,2014,8,12,12AUG,0,3.7841896339,Paris
2014-08-13,46,53,22,38,,4,2014,8,13,13AUG,0,3.8286413965,Paris
2014-08-14,53,24,25,36,,3,2014,8,14,14AUG,0,3.9702919136,Paris
2014-08-15,53,21,28,27,,2,2014,8,15,15AUG,0,3.9702919136,Paris
2014-08-16,48,29,32,40,,3,2014,8,16,16AUG,0,3.8712010109,Paris
2014-08-17,63,22,60,30,,2,2014,8,17,17AUG,0,4.1431347264,Paris
2014-08-18,44,31,27,39,,3,2014,8,18,18AUG,0,3.7841896339,Paris
2014-08-19,46,28,25,40,,3,2014,8,19,19AUG,0,3.8286413965,Paris
2014-08-20,52,41,27,49,,4,2014,8,20,20AUG,0,3.9512437186,Paris
2014-08-21,57,39,29,54,,5,2014,8,21,21AUG,0,4.0430512678,Paris
2014-08-22,59,29,27,41,,4,2014,8,22,22AUG,0,4.0775374439,Paris
2014-08-23,54,27,32,36,,3,2014,8,23,23AUG,0,3.9889840466,Paris
2014-08-24,51,29,30,48,,3,2014,8,24,24AUG,0,3.9318256327,Paris
2014-08-25,54,29,19,41,,4,2014,8,25,25AUG,0,3.9889840466,Paris
2014-08-26,59,23,19,41,,5,2014,8,26,26AUG,0,4.0775374439,Paris
2014-08-27,56,29,16,43,,5,2014,8,27,27AUG,0,4.0253516907,Paris
2014-08-28,63,30,15,41,,6,2014,8,28,28AUG,0,4.1431347264,Paris
2014-08-29,59,34,24,49,,6,2014,8,29,29AUG,0,4.0775374439,Paris
2014-08-30,61,28,20,39,,4,2014,8,30,30AUG,0,4.1108738642,Paris
2014-08-31,61,29,27,37,,4,2014,8,31,31AUG,0,4.1108738642,Paris
2014-09-01,58,43,32,61,,6,2014,9,1,01SEP,0,4.0604430105,Paris
2014-09-02,78,44,23,45,,5,2014,9,2,02SEP,0,4.3567088267,Paris
2014-09-03,75,45,30,42,,5,2014,9,3,03SEP,0,4.3174881135,Paris
2014-09-04,82,47,14,41,,6,2014,9,4,04SEP,0,4.4067192473,Paris
2014-09-05,89,53,22,48,,7,2014,9,5,05SEP,0,4.4886363697,Paris
2014-09-06,108,64,32,47,,6,2014,9,6,06SEP,0,4.6821312271,Paris
2014-09-07,135,61,42,49,,6,2014,9,7,07SEP,0,4.9052747784,Paris
2014-09-08,122,61,40,47,,6,2014,9,8,08SEP,0,4.8040210447,Paris
2014-09-09,121,61,32,50,1,5,2014,9,9,09SEP,0,4.7957905456,Paris
2014-09-10,114,59,25,50,1,5,2014,9,10,10SEP,0,4.7361984484,Paris
2014-09-11,102,69,24,46,,6,2014,9,11,11SEP,0,4.6249728133,Paris
2014-09-12,100,59,28,51,,6,2014,9,12,12SEP,0,4.605170186,Paris
2014-09-13,89,75,31,49,,4,2014,9,13,13SEP,0,4.4886363697,Paris
2014-09-14,110,60,32,51,,4,2014,9,14,14SEP,0,4.7004803658,Paris
2014-09-15,103,62,31,54,,7,2014,9,15,15SEP,0,4.6347289882,Paris
2014-09-16,98,65,37,67,1,7,2014,9,16,16SEP,0,4.5849674787,Paris
2014-09-17,93,56,26,65,1,8,2014,9,17,17SEP,0,4.5325994932,Paris
2014-09-18,83,48,20,64,,9,2014,9,18,18SEP,0,4.4188406078,Paris
2014-09-19,79,42,16,54,,8,2014,9,19,19SEP,0,4.3694478525,Paris
2014-09-20,74,40,28,49,,6,2014,9,20,20SEP,0,4.3040650932,Paris
2014-09-21,76,35,29,38,3,4,2014,9,21,21SEP,0,4.3307333403,Paris
2014-09-22,75,52,27,47,5,5,2014,9,22,22SEP,0,4.3174881135,Paris
2014-09-23,102,62,24,53,5,5,2014,9,23,23SEP,0,4.6249728133,Paris
2014-09-24,125,58,25,55,4,7,2014,9,24,24SEP,0,4.8283137373,Paris
2014-09-25,131,44,20,54,,8,2014,9,25,25SEP,0,4.8751973232,Paris
2014-09-26,71,48,23,66,,7,2014,9,26,26SEP,0,4.262679877,Paris
2014-09-27,82,48,28,49,,2,2014,9,27,27SEP,0,4.4067192473,Paris
2014-09-28,76,39,29,56,,7,2014,9,28,28SEP,0,4.3307333403,Paris
2014-09-29,72,41,19,58,,7,2014,9,29,29SEP,0,4.276666119,Paris
2014-09-30,87,51,20,71,,1,2014,9,30,30SEP,0,4.4659081187,Paris
2014-10-01,104,49,22,65,,9,2014,10,1,01OCT,0,4.6443908991,Paris
2014-04-02,96,59,17,59,,7,2014,4,2,02APR,0,4.5643481915,Paris
2014-04-03,88,59,23,58,,7,2014,4,3,03APR,0,4.4773368145,Paris
2014-04-04,81,82,20,56,,7,2014,4,4,04APR,0,4.3944491547,Paris
2014-04-05,81,44,47,50,,5,2014,4,5,05APR,0,4.3944491547,Paris
2014-04-06,68,34,16,32,,4,2014,4,6,06APR,0,4.2195077052,Paris
2014-04-07,46,46,28,35,,5,2014,4,7,07APR,0,3.8286413965,Paris
2014-04-08,54,32,29,49,,4,2014,4,8,08APR,0,3.9889840466,Paris
2014-04-09,45,48,24,60,,6,2014,4,9,09APR,0,3.8066624898,Paris
2014-04-10,69,64,26,69,,6,2014,4,10,10APR,0,4.2341065046,Paris
2014-04-11,89,70,31,56,,6,2014,4,11,11APR,0,4.4886363697,Paris
2014-04-12,101,66,36,50,,5,2014,4,12,12APR,0,4.6151205168,Paris
2014-04-13,102,39,30,47,,3,2014,4,13,13APR,0,4.6249728133,Paris
2014-04-14,62,57,32,45,,4,2014,4,14,14APR,0,4.127134385,Paris
2014-04-15,63,70,30,57,,4,2014,4,15,15APR,0,4.1431347264,Paris
2014-04-16,64,55,34,59,,5,2014,4,16,16APR,0,4.1588830834,Paris
2014-04-17,74,59,38,62,,6,2014,4,17,17APR,0,4.3040650932,Paris
2014-04-18,67,69,31,45,,4,2014,4,18,18APR,0,4.2046926194,Paris
2014-04-19,64,92,28,47,,3,2014,4,19,19APR,0,4.1588830834,Paris
2014-04-20,64,61,34,46,,4,2014,4,20,20APR,0,4.1588830834,Paris
2014-04-21,69,45,35,56,,4,2014,4,21,21APR,0,4.2341065046,Paris
2014-04-22,63,51,30,55,,6,2014,4,22,22APR,0,4.1431347264,Paris
2014-04-23,72,45,33,55,,7,2014,4,23,23APR,0,4.276666119,Paris
2014-04-24,74,62,27,58,,5,2014,4,24,24APR,0,4.3040650932,Paris
2014-04-25,99,46,23,49,,6,2014,4,25,25APR,0,4.5951198501,Paris
2014-04-26,101,29,17,43,,4,2014,4,26,26APR,0,4.6151205168,Paris
2014-04-27,65,23,29,35,,3,2014,4,27,27APR,0,4.1743872699,Paris
2014-04-28,47,31,23,47,,5,2014,4,28,28APR,0,3.8501476017,Paris
2014-04-29,62,39,19,54,,7,2014,4,29,29APR,0,4.127134385,Paris
2014-04-30,74,80,24,56,,8,2014,4,30,30APR,0,4.3040650932,Paris
2014-05-01,88,31,19,40,,4,2014,5,1,01MAY,0,4.4773368145,Paris
2014-05-02,67,40,30,38,,4,2014,5,2,02MAY,0,4.2046926194,Paris
2014-05-03,74,38,34,43,,3,2014,5,3,03MAY,0,4.3040650932,Paris
2014-05-04,60,47,39,56,,3,2014,5,4,04MAY,0,4.0943445622,Paris
2014-05-05,81,52,39,69,,7,2014,5,5,05MAY,0,4.3944491547,Paris
2014-05-06,82,39,31,47,,5,2014,5,6,06MAY,0,4.4067192473,Paris
2014-05-07,58,68,25,44,,5,2014,5,7,07MAY,0,4.0604430105,Paris
2014-05-08,48,26,25,26,,2,2014,5,8,08MAY,0,3.8712010109,Paris
2014-05-09,38,31,29,35,,4,2014,5,9,09MAY,0,3.6375861597,Paris
2014-05-10,43,26,27,32,,3,2014,5,10,10MAY,0,3.7612001157,Paris
2014-05-11,49,32,29,28,,2,2014,5,11,11MAY,0,3.8918202981,Paris
2014-05-12,35,61,21,41,,4,2014,5,12,12MAY,0,3.5553480615,Paris
2014-05-13,39,28,23,41,,5,2014,5,13,13MAY,0,3.6635616461,Paris
2014-05-14,45,38,31,47,,6,2014,5,14,14MAY,0,3.8066624898,Paris
2014-05-15,57,43,33,51,,4,2014,5,15,15MAY,0,4.0430512678,Paris
2014-05-16,63,85,32,54,,5,2014,5,16,16MAY,0,4.1431347264,Paris
2014-05-17,69,59,42,60,1,5,2014,5,17,17MAY,0,4.2341065046,Paris
2014-05-18,82,51,44,61,,5,2014,5,18,18MAY,0,4.4067192473,Paris
2014-05-19,74,48,43,63,,5,2014,5,19,19MAY,0,4.3040650932,Paris
2014-05-20,64,34,27,53,,6,2014,5,20,20MAY,0,4.1588830834,Paris
2014-05-21,55,37,26,52,,6,2014,5,21,21MAY,0,4.0073331852,Paris
2014-05-22,70,29,29,49,,5,2014,5,22,22MAY,0,4.248495242,Paris
2014-05-23,58,31,25,49,,5,2014,5,23,23MAY,0,4.0604430105,Paris
2014-05-24,58,25,26,38,,4,2014,5,24,24MAY,0,4.0604430105,Paris
2014-05-25,54,31,32,47,,4,2014,5,25,25MAY,0,3.9889840466,Paris
2014-05-26,60,34,24,49,,7,2014,5,26,26MAY,0,4.0943445622,Paris
2014-05-27,65,30,23,37,,5,2014,5,27,27MAY,0,4.1743872699,Paris
2014-05-28,59,32,21,45,,6,2014,5,28,28MAY,0,4.0775374439,Paris
2014-05-29,58,31,33,44,,4,2014,5,29,29MAY,0,4.0604430105,Paris
2014-05-30,60,40,30,50,,6,2014,5,30,30MAY,0,4.0943445622,Paris
2014-05-31,72,50,35,43,,3,2014,5,31,31MAY,0,4.276666119,Paris
2014-06-01,86,37,34,49,,4,2014,6,1,01JUN,0,4.4543472963,Paris
2014-06-02,70,79,35,55,,6,2014,6,2,02JUN,0,4.248495242,Paris
2014-06-03,81,36,27,57,,5,2014,6,3,03JUN,0,4.3944491547,Paris
2014-06-04,67,28,22,43,,5,2014,6,4,04JUN,0,4.2046926194,Paris
2014-06-05,51,32,28,48,,6,2014,6,5,05JUN,0,3.9318256327,Paris
2014-06-06,52,64,38,71,,8,2014,6,6,06JUN,0,3.9512437186,Paris
2014-06-07,71,43,39,53,,5,2014,6,7,07JUN,0,4.262679877,Paris
2014-06-08,71,33,39,41,,3,2014,6,8,08JUN,0,4.262679877,Paris
2014-06-09,64,32,34,49,,5,2014,6,9,09JUN,0,4.1588830834,Paris
2014-06-10,66,42,14,56,1,8,2014,6,10,10JUN,0,4.189654742,Paris
2014-06-11,78,37,35,48,,5,2014,6,11,11JUN,0,4.3567088267,Paris
2014-06-12,65,41,38,57,1,5,2014,6,12,12JUN,0,4.1743872699,Paris
2014-06-13,60,47,44,60,,5,2014,6,13,13JUN,0,4.0943445622,Paris
2014-06-14,75,42,26,36,,3,2014,6,14,14JUN,0,4.3174881135,Paris
2014-06-15,62,43,32,34,,3,2014,6,15,15JUN,0,4.127134385,Paris
2014-06-16,57,45,29,38,,4,2014,6,16,16JUN,0,4.0430512678,Paris
2014-06-17,56,45,24,39,,4,2014,6,17,17JUN,0,4.0253516907,Paris
2014-06-18,61,50,31,43,,4,2014,6,18,18JUN,0,4.1108738642,Paris
2014-06-19,66,43,23,42,,5,2014,6,19,19JUN,0,4.189654742,Paris
2014-06-20,61,49,23,43,,5,2014,6,20,20JUN,0,4.1108738642,Paris
2014-06-21,63,69,31,47,,3,2014,6,21,21JUN,0,4.1431347264,Paris
2014-06-22,60,63,43,57,,3,2014,6,22,22JUN,0,4.0943445622,Paris
2014-06-23,70,53,31,55,,4,2014,6,23,23JUN,0,4.248495242,Paris
2014-06-24,62,54,39,61,1,5,2014,6,24,24JUN,0,4.127134385,Paris
2014-06-25,72,48,32,50,,4,2014,6,25,25JUN,0,4.276666119,Paris
2014-06-26,70,52,40,63,,5,2014,6,26,26JUN,0,4.248495242,Paris
2014-06-27,71,45,27,47,,6,2014,6,27,27JUN,0,4.262679877,Paris
2014-06-28,67,35,20,43,,4,2014,6,28,28JUN,0,4.2046926194,Paris
2014-06-29,67,28,22,35,,3,2014,6,29,29JUN,0,4.2046926194,Paris
2014-06-30,58,39,29,53,,6,2014,6,30,30JUN,0,4.0604430105,Paris
2014-07-01,69,38,34,54,1,4,2014,7,1,01JUL,0,4.2341065046,Paris
2014-01-02,43,30,22,42,,4,2014,1,2,02JAN,0,3.7612001157,Paris
2014-01-03,53,33,22,34,,2,2014,1,3,03JAN,0,3.9702919136,Paris
2014-01-04,50,28,23,41,,3,2014,1,4,04JAN,0,3.9120230054,Paris
2014-01-05,52,23,19,34,,3,2014,1,5,05JAN,0,3.9512437186,Paris
2014-01-06,45,20,20,30,,3,2014,1,6,06JAN,0,3.8066624898,Paris
2014-01-07,40,32,18,40,,5,2014,1,7,07JAN,0,3.6888794541,Paris
2014-01-08,54,41,12,51,,6,2014,1,8,08JAN,0,3.9889840466,Paris
2014-01-09,76,30,15,40,,4,2014,1,9,09JAN,0,4.3307333403,Paris
2014-01-10,55,43,9,49,,6,2014,1,10,10JAN,0,4.0073331852,Paris
2014-01-11,70,54,6,58,,9,2014,1,11,11JAN,0,4.248495242,Paris
2014-01-12,112,42,6,37,,5,2014,1,12,12JAN,0,4.7184988713,Paris
2014-01-13,91,39,15,51,,6,2014,1,13,13JAN,0,4.5108595065,Paris
2014-01-14,72,36,16,56,,6,2014,1,14,14JAN,0,4.276666119,Paris
2014-01-15,62,28,15,48,,5,2014,1,15,15JAN,0,4.127134385,Paris
2014-01-16,66,23,21,46,,5,2014,1,16,16JAN,0,4.189654742,Paris
2014-01-17,50,31,15,49,,5,2014,1,17,17JAN,0,3.9120230054,Paris
2014-01-18,59,36,6,47,,6,2014,1,18,18JAN,0,4.0775374439,Paris
2014-01-19,73,38,14,54,,6,2014,1,19,19JAN,0,4.2904594411,Paris
2014-01-20,81,47,5,60,,8,2014,1,20,20JAN,0,4.3944491547,Paris
2014-01-21,79,35,14,44,,5,2014,1,21,21JAN,0,4.3694478525,Paris
2014-01-22,65,79,8,46,,6,2014,1,22,22JAN,0,4.1743872699,Paris
2014-01-23,80,36,15,51,,5,2014,1,23,23JAN,0,4.3820266347,Paris
2014-01-24,68,45,10,57,,7,2014,1,24,24JAN,0,4.2195077052,Paris
2014-01-25,72,32,25,41,,4,2014,1,25,25JAN,0,4.276666119,Paris
2014-01-26,66,33,26,39,,3,2014,1,26,26JAN,0,4.189654742,Paris
2014-01-27,56,27,22,41,,4,2014,1,27,27JAN,0,4.0253516907,Paris
2014-01-28,46,30,15,44,,4,2014,1,28,28JAN,0,3.8286413965,Paris
2014-01-29,56,35,10,48,1,6,2014,1,29,29JAN,0,4.0253516907,Paris
2014-01-30,74,46,3,49,,7,2014,1,30,30JAN,0,4.3040650932,Paris
2014-01-31,85,43,17,45,,7,2014,1,31,31JAN,0,4.4426512565,Paris
2014-02-01,87,26,20,44,,4,2014,2,1,01FEB,0,4.4659081187,Paris
2014-02-02,54,37,18,42,,5,2014,2,2,02FEB,0,3.9889840466,Paris
2014-02-03,68,41,18,45,,6,2014,2,3,03FEB,0,4.2195077052,Paris
2014-02-04,76,32,17,43,,5,2014,2,4,04FEB,0,4.3307333403,Paris
2014-02-05,52,27,22,37,,4,2014,2,5,05FEB,0,3.9512437186,Paris
2014-02-06,47,34,17,46,,5,2014,2,6,06FEB,0,3.8501476017,Paris
2014-02-07,58,30,24,37,,3,2014,2,7,07FEB,0,4.0604430105,Paris
2014-02-08,48,18,24,28,,2,2014,2,8,08FEB,0,3.8712010109,Paris
2014-02-09,36,20,25,27,,3,2014,2,9,09FEB,0,3.5835189385,Paris
2014-02-10,41,33,20,44,,6,2014,2,10,10FEB,0,3.7135720667,Paris
2014-02-11,56,68,17,40,,4,2014,2,11,11FEB,0,4.0253516907,Paris
2014-02-12,51,30,21,38,,4,2014,2,12,12FEB,0,3.9318256327,Paris
2014-02-13,54,29,19,48,,4,2014,2,13,13FEB,0,3.9889840466,Paris
2014-02-14,55,28,28,47,,5,2014,2,14,14FEB,0,4.0073331852,Paris
2014-02-15,57,26,25,28,,3,2014,2,15,15FEB,0,4.0430512678,Paris
2014-02-16,43,26,21,33,,3,2014,2,16,16FEB,0,3.7612001157,Paris
2014-02-17,50,39,25,51,,6,2014,2,17,17FEB,0,3.9120230054,Paris
2014-02-18,69,44,11,49,,6,2014,2,18,18FEB,0,4.2341065046,Paris
2014-02-19,82,74,15,53,,5,2014,2,19,19FEB,0,4.4067192473,Paris
2014-02-20,67,22,22,41,,4,2014,2,20,20FEB,0,4.2046926194,Paris
2014-02-21,54,26,23,44,,4,2014,2,21,21FEB,0,3.9889840466,Paris
2014-02-22,45,30,19,45,,5,2014,2,22,22FEB,0,3.8066624898,Paris
2014-02-23,66,33,24,39,,3,2014,2,23,23FEB,0,4.189654742,Paris
