date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,city
2016-12-29,122,68,12,24,5,12,2016,12,29,29DEC,0,Beijing
2016-12-28,85,62,18,18,5,9,2016,12,28,28DEC,0,Beijing
2016-12-27,114,41,21,21,5,6,2016,12,27,27DEC,0,Beijing
2016-12-26,214,46,19,26,9,9,2016,12,26,26DEC,0,Beijing
2016-12-25,194,112,3,42,17,25,2016,12,25,25DEC,0,Beijing
2016-12-24,83,101,3,40,15,24,2016,12,24,24DEC,0,Beijing
2016-12-23,131,39,15,23,4,6,2016,12,23,23DEC,0,Beijing
2016-12-22,418,90,24,20,2,14,2016,12,22,22DEC,0,Beijing
2016-12-21,407,280,4,62,5,66,2016,12,21,21DEC,0,Beijing
2016-12-20,271,290,3,54,3,68,2016,12,20,20DEC,0,Beijing
2016-12-19,293,164,6,54,13,38,2016,12,19,19DEC,0,Beijing
2016-12-18,279,161,4,49,12,36,2016,12,18,18DEC,0,Beijing
2016-12-17,182,164,4,49,18,32,2016,12,17,17DEC,0,Beijing
2016-12-16,85,101,3,47,12,21,2016,12,16,16DEC,0,Beijing
2016-12-15,72,43,23,21,5,7,2016,12,15,15DEC,0,Beijing
2016-12-14,87,32,16,21,5,5,2016,12,14,14DEC,0,Beijing
2016-12-13,271,33,21,22,4,8,2016,12,13,13DEC,0,Beijing
2016-12-12,259,141,5,44,20,25,2016,12,12,12DEC,0,Beijing
2016-12-11,120,145,5,49,20,38,2016,12,11,11DEC,0,Beijing
2016-12-10,69,55,9,32,7,12,2016,12,10,10DEC,0,Beijing
2016-12-09,136,30,20,18,4,5,2016,12,9,09DEC,0,Beijing
2016-12-08,201,87,26,24,7,16,2016,12,8,08DEC,0,Beijing
2016-12-07,164,109,4,46,14,26,2016,12,7,07DEC,0,Beijing
2016-12-06,94,91,3,46,11,21,2016,12,6,06DEC,0,Beijing
2016-12-05,327,38,24,20,5,9,2016,12,5,05DEC,0,Beijing
2016-12-04,292,244,5,47,8,35,2016,12,4,04DEC,0,Beijing
2016-12-03,172,215,4,54,14,36,2016,12,3,03DEC,0,Beijing
2016-12-02,66,86,7,40,11,18,2016,12,2,02DEC,0,Beijing
2016-12-01,142,32,26,22,3,5,2016,12,1,01DEC,0,Beijing
2016-11-30,173,83,23,30,7,19,2016,11,30,30NOV,0,Beijing
2016-11-29,151,90,1,34,12,22,2016,11,29,29NOV,0,Beijing
2016-11-28,144,76,3,41,11,18,2016,11,28,28NOV,0,Beijing
2016-11-27,332,102,23,30,4,17,2016,11,27,27NOV,0,Beijing
2016-11-26,234,291,5,53,10,34,2016,11,26,26NOV,0,Beijing
2016-11-25,136,133,2,44,12,25,2016,11,25,25NOV,0,Beijing
2016-11-24,50,69,8,33,10,12,2016,11,24,24NOV,0,Beijing
2016-11-23,36,21,15,15,3,4,2016,11,23,23NOV,0,Beijing
2016-11-22,44,18,21,9,2,2,2016,11,22,22NOV,0,Beijing
2016-11-21,131,18,23,7,1,3,2016,11,21,21NOV,0,Beijing
2016-11-20,183,71,12,18,2,9,2016,11,20,20NOV,0,Beijing
2016-11-19,244,107,19,26,4,17,2016,11,19,19NOV,0,Beijing
2016-11-18,189,190,2,35,11,37,2016,11,18,18NOV,0,Beijing
2016-11-17,182,116,2,31,12,23,2016,11,17,17NOV,0,Beijing
2016-11-16,107,107,8,35,6,20,2016,11,16,16NOV,0,Beijing
2016-11-15,86,60,8,31,6,12,2016,11,15,15NOV,0,Beijing
2016-11-14,172,67,25,17,2,9,2016,11,14,14NOV,0,Beijing
2016-11-13,155,111,1,28,6,22,2016,11,13,13NOV,0,Beijing
2016-11-12,153,83,12,26,5,12,2016,11,12,12NOV,0,Beijing
2016-11-11,198,81,3,26,2,14,2016,11,11,11NOV,0,Beijing
2016-11-10,231,107,8,22,3,14,2016,11,10,10NOV,0,Beijing
2016-11-09,102,131,1,33,5,24,2016,11,9,09NOV,0,Beijing
2016-11-08,94,37,13,23,3,6,2016,11,8,08NOV,0,Beijing
2016-11-07,148,42,19,18,1,6,2016,11,7,07NOV,0,Beijing
2016-11-06,229,67,16,22,6,9,2016,11,6,06NOV,0,Beijing
2016-11-05,298,133,19,38,2,27,2016,11,5,05NOV,0,Beijing
2016-11-04,254,180,3,47,4,30,2016,11,4,04NOV,0,Beijing
2016-11-03,184,161,3,45,8,23,2016,11,3,03NOV,0,Beijing
2016-11-02,111,108,7,38,8,13,2016,11,2,02NOV,0,Beijing
2016-11-01,35,54,16,23,4,6,2016,11,1,01NOV,0,Beijing
2016-10-31,110,19,21,7,1,1,2016,10,31,31OCT,0,Beijing
2016-10-30,79,63,24,19,3,8,2016,10,30,30OCT,0,Beijing
2016-10-29,41,50,17,22,2,5,2016,10,29,29OCT,0,Beijing
2016-10-28,96,17,23,12,1,3,2016,10,28,28OCT,0,Beijing
2016-10-27,93,55,3,21,3,11,2016,10,27,27OCT,0,Beijing
2016-10-26,178,71,21,20,1,7,2016,10,26,26OCT,0,Beijing
2016-10-25,150,101,3,31,1,13,2016,10,25,25OCT,0,Beijing
2016-10-24,83,89,1,25,1,11,2016,10,24,24OCT,0,Beijing
2016-10-23,48,45,13,21,1,5,2016,10,23,23OCT,0,Beijing
2016-10-22,125,20,13,13,1,4,2016,10,22,22OCT,0,Beijing
2016-10-21,164,52,11,16,5.4841498559,7,2016,10,21,21OCT,0,Beijing
2016-10-20,270,87,10,23,3,13,2016,10,20,20OCT,0,Beijing
2016-10-19,176,132,16,31,3,21,2016,10,19,19OCT,0,Beijing
2016-10-18,139,102,2,28,3,17,2016,10,18,18OCT,0,Beijing
2016-10-17,181,79,27,20,1,8,2016,10,17,17OCT,0,Beijing
2016-10-16,243,110,28,21,2,8,2016,10,16,16OCT,0,Beijing
2016-10-15,286,128,44.121212121,37,4,19,2016,10,15,15OCT,0,Beijing
2016-10-14,217,152,30,42,4,18,2016,10,14,14OCT,0,Beijing
2016-10-13,157,118,28,35,3,14,2016,10,13,13OCT,0,Beijing
2016-10-12,181,74,27,24,4,10,2016,10,12,12OCT,0,Beijing
2016-10-11,167,93,25,27,5,13,2016,10,11,11OCT,0,Beijing
2016-10-10,98,96,10,34,7,12,2016,10,10,10OCT,0,Beijing
2016-10-09,44,57,14,22,2,6,2016,10,9,09OCT,0,Beijing
2016-10-08,115,20,26,8,1,4,2016,10,8,08OCT,0,Beijing
2016-10-07,153,45,20,18,1,15,2016,10,7,07OCT,0,Beijing
2016-10-06,141,66,13,19,2,14,2016,10,6,06OCT,0,Beijing
2016-10-05,89,67,25,16,1,11,2016,10,5,05OCT,0,Beijing
2016-10-04,176,49,19,14,1,9,2016,10,4,04OCT,0,Beijing
2016-10-03,219,103,71,20,2,10,2016,10,3,03OCT,0,Beijing
2016-10-02,202,129,63,31,4,12,2016,10,2,02OCT,0,Beijing
2016-10-01,169,123,58,41,6,13,2016,10,1,01OCT,0,Beijing
2016-09-30,130,93,66,34,5,9,2016,9,30,30SEP,0,Beijing
2016-09-29,45,71,44,27,4,6,2016,9,29,29SEP,0,Beijing
2016-09-28,65,26,26,16,1,2,2016,9,28,28SEP,0,Beijing
2016-09-27,136,24,25,11,1,6,2016,9,27,27SEP,0,Beijing
2016-09-26,217,68,24,18,1,10,2016,9,26,26SEP,0,Beijing
2016-09-25,165,125,48,22,3,15,2016,9,25,25SEP,0,Beijing
2016-09-24,187,127,96,24,3,10,2016,9,24,24SEP,0,Beijing
2016-09-23,171,111,88,22,1,11,2016,9,23,23SEP,0,Beijing
2016-09-22,151,85,42,32,3,10,2016,9,22,22SEP,0,Beijing
2016-09-21,61,86,14,43,2,10,2016,9,21,21SEP,0,Beijing
2016-09-20,37,40,43,22,2,4,2016,9,20,20SEP,0,Beijing
2016-09-19,56,19,34,15,1,3,2016,9,19,19SEP,0,Beijing
2016-09-18,99,25,14,16,5.4841498559,5,2016,9,18,18SEP,0,Beijing
2016-09-17,180,40,26,17,1,7,2016,9,17,17SEP,0,Beijing
2016-09-16,155,58,93,21,2,9,2016,9,16,16SEP,0,Beijing
2016-09-15,165,74,98,21,2,7,2016,9,15,15SEP,0,Beijing
2016-09-14,163,71,86,22,2,10,2016,9,14,14SEP,0,Beijing
2016-09-13,89,63,60,24,1,9,2016,9,13,13SEP,0,Beijing
2016-09-12,88,42,50,18,1,6,2016,9,12,12SEP,0,Beijing
2016-09-11,46,56,52,13,1,7,2016,9,11,11SEP,0,Beijing
2016-09-10,52,30,49,19,1,3,2016,9,10,10SEP,0,Beijing
2016-09-09,60,32,33,21,1,4,2016,9,9,09SEP,0,Beijing
2016-09-08,109,34,44,22,1,6,2016,9,8,08SEP,0,Beijing
2016-09-07,70,49,79,18,3,6,2016,9,7,07SEP,0,Beijing
2016-09-06,72,34,34,21,1,5,2016,9,6,06SEP,0,Beijing
2016-09-05,143,45,43,13,1,4,2016,9,5,05SEP,0,Beijing
2016-09-04,59,66,94,20,4,9,2016,9,4,04SEP,0,Beijing
2016-09-03,40,33,78,14,1,4,2016,9,3,03SEP,0,Beijing
2016-09-02,23,30,28,13,1,3,2016,9,2,02SEP,0,Beijing
2016-09-01,53,26,31,13,1,2,2016,9,1,01SEP,0,Beijing
2016-08-31,85,38,38,22,2,3,2016,8,31,31AUG,0,Beijing
2016-08-30,48,54,100,22,2,6,2016,8,30,30AUG,0,Beijing
2016-08-29,36,37,49,20,1,4,2016,8,29,29AUG,0,Beijing
2016-08-28,43,25,44,16,1,2,2016,8,28,28AUG,0,Beijing
2016-08-27,32,32,36,21,1,4,2016,8,27,27AUG,0,Beijing
2016-08-26,35,23,41,16,1,2,2016,8,26,26AUG,0,Beijing
2016-08-25,154,21,32,11,1,3,2016,8,25,25AUG,0,Beijing
2016-08-24,130,73,52,26,3,10,2016,8,24,24AUG,0,Beijing
2016-08-23,107,62,71,19,4,7,2016,8,23,23AUG,0,Beijing
2016-08-22,126,48,82,15,3,8,2016,8,22,22AUG,0,Beijing
2016-08-21,117,61,147,23,1,9,2016,8,21,21AUG,0,Beijing
2016-08-20,57,54,115,20,1,10,2016,8,20,20AUG,0,Beijing
2016-08-19,156,27,67,15,5.4841498559,8,2016,8,19,19AUG,0,Beijing
2016-08-18,137,67.994413408,23,29,1,15,2016,8,18,18AUG,0,Beijing
2016-08-17,69,67,19,32,2,9,2016,8,17,17AUG,0,Beijing
2016-08-16,70,32,76,14,1,5,2016,8,16,16AUG,0,Beijing
2016-08-15,55,40,45,11,2,6,2016,8,15,15AUG,0,Beijing
2016-08-14,66,32,90,12,1,5,2016,8,14,14AUG,0,Beijing
2016-08-13,115,32,19,15,1,6,2016,8,13,13AUG,0,Beijing
2016-08-12,154,50,36,14,2,7,2016,8,12,12AUG,0,Beijing
2016-08-11,152,64,82,11,2,8,2016,8,11,11AUG,0,Beijing
2016-08-10,111,67,69,11,1,9,2016,8,10,10AUG,0,Beijing
2016-08-09,87,54,91,22,3,12,2016,8,9,09AUG,0,Beijing
2016-08-08,62,37,74,12,1,8,2016,8,8,08AUG,0,Beijing
2016-08-07,164,26,54,6,5.4841498559,6,2016,8,7,07AUG,0,Beijing
2016-08-06,131,74,80,15,1,9,2016,8,6,06AUG,0,Beijing
2016-08-05,162,54,78,12,1,7,2016,8,5,05AUG,0,Beijing
2016-08-04,124,76,120,15,2,14,2016,8,4,04AUG,0,Beijing
2016-08-03,112,59,108,14,1,9,2016,8,3,03AUG,0,Beijing
2016-08-02,137,42,75,13,1,12,2016,8,2,02AUG,0,Beijing
2016-08-01,129,59,81,13,1,12,2016,8,1,01AUG,0,Beijing
2016-07-31,194,55,43,14,1,12,2016,7,31,31JUL,0,Beijing
2016-07-30,170,47,39,12,5.4841498559,15,2016,7,30,30JUL,0,Beijing
2016-07-29,101,77,109,16,1,15,2016,7,29,29JUL,0,Beijing
2016-07-28,122,47,90,17,1,6,2016,7,28,28JUL,0,Beijing
2016-07-27,46,61,121,18,1,8,2016,7,27,27JUL,0,Beijing
2016-07-26,103,25,76,11,1,4,2016,7,26,26JUL,0,Beijing
2016-07-25,129,40,55,19,1,8,2016,7,25,25JUL,0,Beijing
2016-07-24,168,56,104,22,5.4841498559,8,2016,7,24,24JUL,0,Beijing
2016-07-23,147,67.994413408,96,27,5.4841498559,12,2016,7,23,23JUL,0,Beijing
2016-07-22,59,67.994413408,77,21,1,9,2016,7,22,22JUL,0,Beijing
2016-07-21,95,17,21,15,5.4841498559,7,2016,7,21,21JUL,0,Beijing
2016-07-20,176,5,23,12,5.4841498559,6,2016,7,20,20JUL,0,Beijing
2016-07-19,168,54,16,29,1,12,2016,7,19,19JUL,0,Beijing
2016-07-18,153,74,54,28,3,18,2016,7,18,18JUL,0,Beijing
2016-07-17,101,66,115,25,1,16,2016,7,17,17JUL,0,Beijing
2016-07-16,102,43,35,18,1,6,2016,7,16,16JUL,0,Beijing
2016-07-15,92,34,30,16,1,6,2016,7,15,15JUL,0,Beijing
2016-07-14,58,50,63,22,2,7,2016,7,14,14JUL,0,Beijing
2016-07-13,85,32,85,17,1,4,2016,7,13,13JUL,0,Beijing
2016-07-12,154,33,38,13,2,5,2016,7,12,12JUL,0,Beijing
2016-07-11,144,62,92,12,3,6,2016,7,11,11JUL,0,Beijing
2016-07-10,147,62,91,12,1,7,2016,7,10,10JUL,0,Beijing
2016-07-09,159,58,100,15,1,7,2016,7,9,09JUL,0,Beijing
2016-07-08,169,77,104,16,3,11,2016,7,8,08JUL,0,Beijing
2016-07-07,141,86,126,14,4,11,2016,7,7,07JUL,0,Beijing
2016-07-06,163,63,111,19,3,8,2016,7,6,06JUL,0,Beijing
2016-07-05,195,67,119,13,2,9,2016,7,5,05JUL,0,Beijing
2016-07-04,152,82,110,14,3,11,2016,7,4,04JUL,0,Beijing
2016-07-03,106,66,110,17,5,8,2016,7,3,03JUL,0,Beijing
2016-07-02,46,52,90,19,1,6,2016,7,2,02JUL,0,Beijing
2016-07-01,129,23,71,10,5.4841498559,3,2016,7,1,01JUL,0,Beijing
2016-06-30,175,49,94,18,5.4841498559,6,2016,6,30,30JUN,0,Beijing
2016-06-29,150,67.994413408,76,17,5.4841498559,8,2016,6,29,29JUN,0,Beijing
2016-06-28,136,31,34,18,1,7,2016,6,28,28JUN,0,Beijing
2016-06-27,103,66,70,19,3,6,2016,6,27,27JUN,0,Beijing
2016-06-26,48,62,100,23,2,4,2016,6,26,26JUN,0,Beijing
2016-06-25,50,28,50,11,1,2,2016,6,25,25JUN,0,Beijing
2016-06-24,144,28,38,17,1,4,2016,6,24,24JUN,0,Beijing
2016-06-23,112,70,87,18,3,10,2016,6,23,23JUN,0,Beijing
2016-06-22,180,58,110,17,1,6,2016,6,22,22JUN,0,Beijing
2016-06-21,172,63,125,17,1,8,2016,6,21,21JUN,0,Beijing
2016-06-20,144,63,124,15,4,10,2016,6,20,20JUN,0,Beijing
2016-06-19,112,61,114,17,2,6,2016,6,19,19JUN,0,Beijing
2016-06-18,83,60,107,25,2,7,2016,6,18,18JUN,0,Beijing
2016-06-17,81,47,44,24,1,4,2016,6,17,17JUN,0,Beijing
2016-06-16,55,33,77,25,5.4841498559,5,2016,6,16,16JUN,0,Beijing
2016-06-15,106,32,65,16,5.4841498559,4,2016,6,15,15JUN,0,Beijing
2016-06-14,124,32,37,13,1,5,2016,6,14,14JUN,0,Beijing
2016-06-13,141,61,41,15,2,6,2016,6,13,13JUN,0,Beijing
2016-06-12,42,62,103,16,3,8,2016,6,12,12JUN,0,Beijing
2016-06-11,124,15,49,9,5.4841498559,2,2016,6,11,11JUN,0,Beijing
2016-06-10,176,31,86,9,1,5,2016,6,10,10JUN,0,Beijing
2016-06-09,188,76,110,18,3,9,2016,6,9,09JUN,0,Beijing
2016-06-08,137,67.994413408,114,15,1,11,2016,6,8,08JUN,0,Beijing
2016-06-07,160,61,62,11,1,7,2016,6,7,07JUN,0,Beijing
2016-06-06,149,77,127,16,4,8,2016,6,6,06JUN,0,Beijing
2016-06-05,164,73,110,16,8,8,2016,6,5,05JUN,0,Beijing
2016-06-04,160,78,123,13,8,8,2016,6,4,04JUN,0,Beijing
2016-06-03,139,83,116,28,13,11,2016,6,3,03JUN,0,Beijing
2016-06-02,127,63,109,26,5,7,2016,6,2,02JUN,0,Beijing
2016-06-01,156,54,82,20,3,6,2016,6,1,01JUN,0,Beijing
2016-05-31,159,86,39,17,6,8,2016,5,31,31MAY,0,Beijing
2016-05-30,117,93,138,26,9,10,2016,5,30,30MAY,0,Beijing
2016-05-29,119,51,72,14,3,5,2016,5,29,29MAY,0,Beijing
2016-05-28,141,57,97,15,4,5,2016,5,28,28MAY,0,Beijing
2016-05-27,109,79,86,28,6,6,2016,5,27,27MAY,0,Beijing
2016-05-26,64,48,50,16,1,2,2016,5,26,26MAY,0,Beijing
2016-05-25,81,24,52,10,19,2,2016,5,25,25MAY,0,Beijing
2016-05-24,141,31,59,14,1,2,2016,5,24,24MAY,0,Beijing
2016-05-23,136,76,71,25,8,8,2016,5,23,23MAY,0,Beijing
2016-05-22,153,67,104,29,4,4,2016,5,22,22MAY,0,Beijing
2016-05-21,163,65,109,23,9,6,2016,5,21,21MAY,0,Beijing
2016-05-20,161,78,116,27,11,8,2016,5,20,20MAY,0,Beijing
2016-05-19,146,76,127,17,8,4,2016,5,19,19MAY,0,Beijing
2016-05-18,143,70,99,14,5,3,2016,5,18,18MAY,0,Beijing
2016-05-17,80,78,111,27,6,2,2016,5,17,17MAY,0,Beijing
2016-05-16,94,46,54,26,1,4,2016,5,16,16MAY,0,Beijing
2016-05-15,110,23,36,22,1,3,2016,5,15,15MAY,0,Beijing
2016-05-14,109,38,36,21,3,3,2016,5,14,14MAY,0,Beijing
2016-05-13,72,57,57,31,6,7,2016,5,13,13MAY,0,Beijing
2016-05-12,183,29,37,15,2,7,2016,5,12,12MAY,0,Beijing
2016-05-11,117,73,87,15,6,9,2016,5,11,11MAY,0,Beijing
2016-05-10,105,53,71,22,1,5,2016,5,10,10MAY,0,Beijing
2016-05-09,153,41,34,17,3,4,2016,5,9,09MAY,0,Beijing
2016-05-08,49,64,67,22,9,6,2016,5,8,08MAY,0,Beijing
2016-05-07,112,30,53,12,1,1,2016,5,7,07MAY,0,Beijing
2016-05-06,116,199,37,5,1,1,2016,5,6,06MAY,0,Beijing
2016-05-05,78,55,51,25,8,9,2016,5,5,05MAY,0,Beijing
2016-05-04,94,44,51,30,2,4,2016,5,4,04MAY,0,Beijing
2016-05-03,144,50,41,14,1,2,2016,5,3,03MAY,0,Beijing
2016-05-02,213,62,38,8,2,9,2016,5,2,02MAY,0,Beijing
2016-05-01,210,57,117,21,14,19,2016,5,1,01MAY,0,Beijing
2016-04-30,171,100,117,40,5,14,2016,4,30,30APR,0,Beijing
2016-04-29,161,64,92,32,9,11,2016,4,29,29APR,0,Beijing
2016-04-28,166,69,85,30,3,9,2016,4,28,28APR,0,Beijing
2016-04-27,160,72,46,31,6,10,2016,4,27,27APR,0,Beijing
2016-04-26,160,80,62,20,13,11,2016,4,26,26APR,0,Beijing
2016-04-25,152,81,77,15,7,5,2016,4,25,25APR,0,Beijing
2016-04-24,81,89,72,26,11,7,2016,4,24,24APR,0,Beijing
2016-04-23,89,38,38,18,1,1,2016,4,23,23APR,0,Beijing
2016-04-22,173,70,42,9,5.4841498559,1,2016,4,22,22APR,0,Beijing
2016-04-21,145,96,51,35,5,8,2016,4,21,21APR,0,Beijing
2016-04-20,140,60,48,19,4,5,2016,4,20,20APR,0,Beijing
2016-04-19,53,65,18,31,11,11,2016,4,19,19APR,0,Beijing
2016-04-18,50,26,40,10,1,1,2016,4,18,18APR,0,Beijing
2016-04-17,79,24,37,8,5.4841498559,1,2016,4,17,17APR,0,Beijing
2016-04-16,148,57,32,10,1,3,2016,4,16,16APR,0,Beijing
2016-04-15,92,72,44,33,11,10,2016,4,15,15APR,0,Beijing
2016-04-14,191,68,43,13,2,2,2016,4,14,14APR,0,Beijing
2016-04-13,155,87,39,41,4,10,2016,4,13,13APR,0,Beijing
2016-04-12,144,65,30,29,3,6,2016,4,12,12APR,0,Beijing
2016-04-11,137,70,34,20,3,4,2016,4,11,11APR,0,Beijing
2016-04-10,156,117,38,21,7,7,2016,4,10,10APR,0,Beijing
2016-04-09,68,164,40,29,6,6,2016,4,9,09APR,0,Beijing
2016-04-08,160,50,39,14,3,2,2016,4,8,08APR,0,Beijing
2016-04-07,183,83,35,29,3,9,2016,4,7,07APR,0,Beijing
2016-04-06,179,83,39,32,18,16,2016,4,6,06APR,0,Beijing
2016-04-05,148,91,60,26,10,8,2016,4,5,05APR,0,Beijing
2016-04-04,44,75,52,24,6,4,2016,4,4,04APR,0,Beijing
2016-04-03,26,34,37,12,1,1,2016,4,3,03APR,0,Beijing
2016-04-02,106,21,33,7,1,1,2016,4,2,02APR,0,Beijing
2016-04-01,203,82,33,14,4,4,2016,4,1,01APR,0,Beijing
2016-03-31,68,135,50,41,20,13,2016,3,31,31MAR,0,Beijing
2016-03-30,57,48,37,19,4,3,2016,3,30,30MAR,0,Beijing
2016-03-29,159,52,39,14,2,2,2016,3,29,29MAR,0,Beijing
2016-03-28,40,131,32,37,9,6,2016,3,28,28MAR,0,Beijing
2016-03-27,45,31,38,16,1,2,2016,3,27,27MAR,0,Beijing
2016-03-26,70,27,35,15,1,2,2016,3,26,26MAR,0,Beijing
2016-03-25,47,36,35,21,2,3,2016,3,25,25MAR,0,Beijing
2016-03-24,64,24,36,19,1,5,2016,3,24,24MAR,0,Beijing
2016-03-23,185,34,33,16,3,6,2016,3,23,23MAR,0,Beijing
2016-03-22,189,129,19,44,16,12,2016,3,22,22MAR,0,Beijing
2016-03-21,139,110,47,47,12,11,2016,3,21,21MAR,0,Beijing
2016-03-20,147,69,37,36,8,12,2016,3,20,20MAR,0,Beijing
2016-03-19,238,75,29,22,10,9,2016,3,19,19MAR,0,Beijing
2016-03-18,298,36,46,43,7,13,2016,3,18,18MAR,0,Beijing
2016-03-17,284,150,52,52,18,18,2016,3,17,17MAR,0,Beijing
2016-03-16,194,150,60,47,21,19,2016,3,16,16MAR,0,Beijing
2016-03-15,154,108,24,37,26,11,2016,3,15,15MAR,0,Beijing
2016-03-14,68,80,29,32,12,11,2016,3,14,14MAR,0,Beijing
2016-03-13,176,35,36,15,4,3,2016,3,13,13MAR,0,Beijing
2016-03-12,66,84,17,42,21,13,2016,3,12,12MAR,0,Beijing
2016-03-11,44,42,27,20,2,4,2016,3,11,11MAR,0,Beijing
2016-03-10,41,35,29,9,1,2,2016,3,10,10MAR,0,Beijing
2016-03-09,45,15,28,8,1,2,2016,3,9,09MAR,0,Beijing
2016-03-08,81,19,33,7,1,2,2016,3,8,08MAR,0,Beijing
2016-03-07,156,61,35,19,10,8,2016,3,7,07MAR,0,Beijing
2016-03-06,150,113,14,38,16,14,2016,3,6,06MAR,0,Beijing
2016-03-05,374,177,32,11,3,2,2016,3,5,05MAR,0,Beijing
2016-03-04,345,202,18,61,33,42,2016,3,4,04MAR,0,Beijing
2016-03-03,232,151,22,60,25,32,2016,3,3,03MAR,0,Beijing
2016-03-02,188,116,27,56,16,24,2016,3,2,02MAR,0,Beijing
2016-03-01,96,86,22,40,16,16,2016,3,1,01MAR,0,Beijing
2016-02-29,93,33,24,21,5,5,2016,2,29,29FEB,0,Beijing
2016-02-28,71,40,31,17,4,7,2016,2,28,28FEB,0,Beijing
2016-02-27,91,26,29,17,4,4,2016,2,27,27FEB,0,Beijing
2016-02-26,70,42,28,18,6,5,2016,2,26,26FEB,0,Beijing
2016-02-25,79,32,27,19,3,5,2016,2,25,25FEB,0,Beijing
2016-02-24,49,36,26,22,4,6,2016,2,24,24FEB,0,Beijing
2016-02-23,128,15,33,9,3,2,2016,2,23,23FEB,0,Beijing
2016-02-22,167,60,33,22,10,10,2016,2,22,22FEB,0,Beijing
2016-02-21,49,71,23,31,14,15,2016,2,21,21FEB,0,Beijing
2016-02-20,55,14,31,9,2,3,2016,2,20,20FEB,0,Beijing
2016-02-19,55,24,32,14,3,3,2016,2,19,19FEB,0,Beijing
2016-02-18,116,26,34,12,3,3,2016,2,18,18FEB,0,Beijing
2016-02-17,40,40,29,25,8,8,2016,2,17,17FEB,0,Beijing
2016-02-16,38,32,31,8,1,2,2016,2,16,16FEB,0,Beijing
2016-02-15,32,36,28,8,1,2,2016,2,15,15FEB,0,Beijing
2016-02-14,47,13,27,5,1,2,2016,2,14,14FEB,0,Beijing
2016-02-13,206,13,29,5,2,2,2016,2,13,13FEB,0,Beijing
2016-02-12,216,99,18,28,11,20,2016,2,12,12FEB,0,Beijing
2016-02-11,182,114,24,32,27,27,2016,2,11,11FEB,0,Beijing
2016-02-10,114,80,21,33,30,25,2016,2,10,10FEB,0,Beijing
2016-02-09,221,38,36,19,10,9,2016,2,9,09FEB,0,Beijing
2016-02-08,113,176,34,21,30,9,2016,2,8,08FEB,0,Beijing
2016-02-07,76,50,31,21,10,8,2016,2,7,07FEB,0,Beijing
2016-02-06,44,32,28,19,6,6,2016,2,6,06FEB,0,Beijing
2016-02-05,58,27,31,8,2,3,2016,2,5,05FEB,0,Beijing
2016-02-04,106,15,29,13,3,4,2016,2,4,04FEB,0,Beijing
2016-02-03,80,33,18,30,7,9,2016,2,3,03FEB,0,Beijing
2016-02-02,52,34,24,23,6,6,2016,2,2,02FEB,0,Beijing
2016-02-01,53,15,27,16,4,4,2016,2,1,01FEB,0,Beijing
2016-01-31,117,16,27,13,3,4,2016,1,31,31JAN,0,Beijing
2016-01-30,148,45,24,24,10,11,2016,1,30,30JAN,0,Beijing
2016-01-29,219,58,14,27,20,15,2016,1,29,29JAN,0,Beijing
2016-01-28,181,107,18,43,27,24,2016,1,28,28JAN,0,Beijing
2016-01-27,85,79,14,42,22,18,2016,1,27,27JAN,0,Beijing
2016-01-26,69,43,22,19,9,5,2016,1,26,26JAN,0,Beijing
2016-01-25,48,29,22,20,6,5,2016,1,25,25JAN,0,Beijing
2016-01-24,47,42,26,13,2,3,2016,1,24,24JAN,0,Beijing
2016-01-23,50,35,27,9,2,4,2016,1,23,23JAN,0,Beijing
2016-01-22,198,21,27,10,3,4,2016,1,22,22JAN,0,Beijing
2016-01-21,207,91,6,31,14,24,2016,1,21,21JAN,0,Beijing
2016-01-20,132,101,5,40,37,36,2016,1,20,20JAN,0,Beijing
2016-01-19,38,58,13,33,10,13,2016,1,19,19JAN,0,Beijing
2016-01-18,87,39,26,9,1,2,2016,1,18,18JAN,0,Beijing
2016-01-17,187,31,28,13,4,5,2016,1,17,17JAN,0,Beijing
2016-01-16,184,86,11,33,25,21,2016,1,16,16JAN,0,Beijing
2016-01-15,142,90,13,47,21,27,2016,1,15,15JAN,0,Beijing
2016-01-14,64,63,17,39,12,15,2016,1,14,14JAN,0,Beijing
2016-01-13,50,31,20,23,5,6,2016,1,13,13JAN,0,Beijing
2016-01-12,47,17,24,16,3,4,2016,1,12,12JAN,0,Beijing
2016-01-11,125,15,25,12,2,2,2016,1,11,11JAN,0,Beijing
2016-01-10,142,49,19,32,13,13,2016,1,10,10JAN,0,Beijing
2016-01-09,79,67,11,38,11,14,2016,1,9,09JAN,0,Beijing
2016-01-08,43,29,19,21,6,6,2016,1,8,08JAN,0,Beijing
2016-01-07,72,14,22,13,3,2,2016,1,7,07JAN,0,Beijing
2016-01-06,79,28,24,20,4,6,2016,1,6,06JAN,0,Beijing
2016-01-05,82,51,20,21,5,5,2016,1,5,05JAN,0,Beijing
2016-01-04,221,10,27,17,2,7,2016,1,4,04JAN,0,Beijing
2016-01-03,130.24175824,67.994413408,18,32,10,15,2016,1,3,03JAN,0,Beijing
2016-01-01,122,67.994413408,44.121212121,23.057692308,5.4841498559,10.019230769,2016,1,1,01JAN,0,Beijing
2017-12-31,169,52,12,23,2,6,2017,12,31,31DEC,0,Beijing
